,model_number,num_zones,star_age,time_step,star_mass,log_abs_mdot,log_Teff,log_L,radius,log_g,log_center_T,log_center_Rho,center_mu,center_h1,center_he4,center_c12,center_n14,center_o16,center_fe56,surface_h1,surface_he4,surface_c12,surface_n14,surface_o16,dynamic_timescale,kh_timescale,nuc_timescale,log_LH,log_LHe,log_LZ,log_Lnuc,log_abs_Lgrav,pp,cno,tri_alfa,burn_c,burn_n,burn_o,mix_type_1,mix_qtop_1,mix_type_2,mix_qtop_2,mix_type_3,mix_qtop_3,mix_type_4,mix_qtop_4,mix_type_5,mix_qtop_5,burn_type_1,burn_qtop_1,burn_type_2,burn_qtop_2,burn_type_3,burn_qtop_3,burn_type_4,burn_qtop_4,burn_type_5,burn_qtop_5
1724,1724.0,2416.0,281272399255,644.3368709751236,0.2879637313205374,-14.11795781916252,4.488352530212246,0.4816119332108916,0.0612857834977362,6.322507660491158,7.592902840120106,5.469262219683966,1.3403287881726007,0.0,0.9794654025716111,2.0640877188429345e-05,0.005248239267542383,0.009075933050609712,0.0,0.6767499845391893,0.28412191783531393,0.003441502625194036,0.0010082845302064763,0.00936044660895322,283.0768076514192,10478121.92916772,950004930.2001917,0.15613352965932542,-13.661255306020879,-12.157738021141116,0.15613352965954283,0.2053370801126806,-0.5882722327718062,0.06987672592977112,-13.661255306020879,-12.24611525960145,-12.932846137906074,-19.382458625027866,0.0,0.999999999999842,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.991115332843942,4.0,0.9948771761963933,3.0,0.9964765826299441,2.0,0.9985897849637724,4.0,1.0
1725,1725.0,2412.0,281272399894,639.2248135186494,0.2879637313158129,-14.131294489333682,4.487675867897186,0.47667468615267805,0.06112859919435185,6.324738258282011,7.592909585377755,5.469273202050309,1.3403287881726007,0.0,0.9794654025716111,2.064087718842906e-05,0.005248239267542383,0.009075933050609712,0.0,0.6767499845391887,0.2841219178353139,0.0034415026251940345,0.0010082845302064759,0.009360446608953217,281.98846335929557,10625172.60297628,960866619.3390884,0.1492715202773702,-13.660882048768743,-12.15746078239445,0.14927152027759122,0.20212974588443738,-0.5900362026367295,0.06188655911593152,-13.660882048768743,-12.245861963702206,-12.93256931216962,-19.382170285114167,0.0,0.999999999999842,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.9911178904007941,4.0,0.9948771761967015,3.0,0.9964727487286085,2.0,0.9985914678854781,4.0,1.0
1726,1726.0,2412.0,281272400853,958.8372202779741,0.2879637313089374,-14.144443538807716,4.486669116704913,0.46935780556142054,0.060897505852471306,6.328028134093805,7.59291960847664,5.469289524209907,1.340328788172601,0.0,0.9794654025716111,2.0640877188428626e-05,0.005248239267542383,0.009075933050609712,0.0,0.6767499845391896,0.28412191783531404,0.003441502625194037,0.0010082845302064765,0.009360446608953224,280.3909125542815,10846704.588671135,977192188.7781165,0.13913983861462825,-13.660327553945596,-12.158154211380827,0.13913983861485413,0.1973175632849779,-0.592696139701895,0.05007188678293129,-13.660327553945596,-12.245485844068984,-12.93215818487211,-19.381741942603128,0.0,0.999999999999842,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.9911217493364702,4.0,0.9948771761971501,3.0,0.9964670911118733,2.0,0.9985940193328618,4.0,1.0
1727,1727.0,2412.0,281272402291,1438.255830416961,0.28796373129907743,-14.163962156359148,4.48517800791382,0.4585826164233725,0.0605611521499188,6.33283888805261,7.592934429145769,5.469313665709635,1.3403287881726007,0.0,0.9794654025716111,2.0640877188427986e-05,0.005248239267542383,0.009075933050609714,0.0,0.6767499845391892,0.28412191783531393,0.0034415026251940354,0.0010082845302064759,0.009360446608953221,278.07110879027397,11180941.58109426,1001740369.4336978,0.12429176479221146,-13.659507981362266,-12.166421399049835,0.124291764792441,0.19011474468044556,-0.5967208554324671,0.03272192843700185,-13.659507981362266,-12.244930298039973,-12.931550775271022,-19.38110883629115,0.0,0.9999999999998419,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.9911275870110469,4.0,0.9948511087090113,3.0,0.996458688609093,2.0,0.9985977576732474,4.0,1.0
1728,1728.0,2410.0,281272403370,1078.691872812721,0.2879637312921572,-14.192776203388611,4.484067294720172,0.4506038487183341,0.06031511655034624,6.336374802972624,7.592945414908867,5.469331564746964,1.340328788172601,0.0,0.9794654025716111,2.06408771884275e-05,0.005248239267542383,0.009075933050609714,0.0,0.6767499845391893,0.28412191783531393,0.003441502625194037,0.001008284530206476,0.009360446608953221,276.3782944305796,11434708.649906358,1020314229.8158014,0.11333602691162917,-13.658900680860706,-12.166279958083953,0.11333602691186465,0.1847091553214539,-0.5997848995988975,0.01989285493794208,-13.658900680860706,-12.24451887139902,-12.931100844071409,-19.38063971002104,0.0,0.9999999999998419,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.9911320344425042,3.0,0.9925493849543496,4.0,0.9948511087095814,3.0,0.9965123965661218,2.0,1.0
1729,1729.0,2409.0,281272404218,847.4792310496472,0.28796373128698155,-14.214166707322454,4.483199903744625,0.444399671965122,0.06012552270241664,6.3391094158158365,7.5929539699812825,5.469345505980234,1.3403287881726007,0.0,0.9794654025716111,2.064087718842712e-05,0.005248239267542383,0.009075933050609714,0.0,0.6767499845391892,0.28412191783531393,0.0034415026251940367,0.001008284530206476,0.009360446608953223,275.0761724868565,11635809.07783472,1034994686.8107545,0.10483856185534816,-13.658427871789232,-12.165997214270643,0.10483856185558844,0.18046572252432347,-0.6022248998437814,0.00992856386353355,-13.658427871789232,-12.244198695485432,-12.930750646934532,-19.380274477401578,0.0,0.9999999999998418,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.9911355677379775,3.0,0.9926132567502155,4.0,0.9948511087100079,3.0,0.9965123965661218,2.0,1.0
1730,1730.0,2408.0,281272404973,755.2590635211557,0.2879637312825428,-14.230831395014484,4.482431279503112,0.43892151916940725,0.05995936668831566,6.341513071638807,7.592961534939876,5.469357835697004,1.3403287881726007,0.0,0.9794654025716111,2.0640877188426787e-05,0.005248239267542383,0.009075933050609714,0.0,0.6767499845391894,0.284121917835314,0.003441502625194038,0.0010082845302064763,0.009360446608953224,273.93670707264647,11816165.559362495,1048132706.4111867,0.09735615428435712,-13.658009878023382,-12.165432278279562,0.09735615428460188,0.17668616887275446,-0.6044126965970382,0.0011430436229317416,-13.658009878023382,-12.243915747468455,-12.93044112371029,-19.37995158982748,0.0,0.9999999999998418,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.9911387423131339,3.0,0.992619296802438,4.0,0.9947989737333764,3.0,0.9965123965661218,2.0,1.0
1731,1731.0,2408.0,281272405689,716.3986669009892,0.2879637312784729,-14.245569314993121,4.4817065080659,0.4337720588886442,0.05980422266059103,6.343763446164585,7.592968657815619,5.469369446647535,1.3403287881726007,0.0,0.9794654025716111,2.064087718842646e-05,0.005248239267542383,0.009075933050609714,0.0,0.6767499845391894,0.284121917835314,0.003441502625194038,0.0010082845302064763,0.009360446608953224,272.8741840007202,11988123.680941578,1060634460.3887855,0.09033908847215473,-13.6576163966462,-12.165291159031561,0.09033908847240356,0.1731070540929432,-0.6064970693328205,-0.0071060283843778415,-13.6576163966462,-12.243649489943953,-12.930149818328522,-19.379647638880105,0.0,0.9999999999998418,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.9911117150959984,3.0,0.9926250823093463,4.0,0.9947989737338514,3.0,0.9965123965661218,2.0,1.0
1732,1732.0,2407.0,281272406390,700.8955246899795,0.2879637312746163,-14.25944278265756,4.481001577551986,0.428778440330061,0.05965473234940681,6.345937342661694,7.592975576422462,5.46938072630207,1.3403287881726007,0.0,0.9794654025716111,2.0640877188426146e-05,0.005248239267542383,0.009075933050609714,0.0,0.6767499845391886,0.28412191783531376,0.003441502625194034,0.0010082845302064756,0.009360446608953212,271.85168401859556,12157150.180685164,1072900263.4845,0.08354842853741597,-13.657234281215992,-12.164445405148102,0.0835484285376692,0.16961325031114566,-0.6085483359733188,-0.015097026419035703,-13.657234281215992,-12.243391016842162,-12.929866991138276,-19.37935246924472,0.0,0.9999999999998417,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.9911117151058045,4.0,0.9947989737343015,3.0,0.9965123965661218,2.0,0.9986085969125298,4.0,1.0
1733,1733.0,2407.0,281272407086,696.3592247103978,0.28796373127090164,-14.272914832387011,4.480305369132204,0.4238607934400502,0.059508430329405185,6.348070155866973,7.592982401281124,5.4693918547694205,1.340328788172601,0.0,0.9794654025716111,2.0640877188425835e-05,0.005248239267542383,0.009075933050609714,0.0,0.6767499845391889,0.28412191783531393,0.0034415026251940345,0.0010082845302064756,0.009360446608953217,270.8522313275994,12325820.395943286,1085118077.9239213,0.07687812360790995,-13.656857423916092,-12.16486807621008,0.07687812360816686,0.16614796716145885,-0.6105886451370337,-0.022955944441521867,-13.656857423916092,-12.243136192517971,-12.929588118545958,-19.37906136281285,0.0,0.9999999999998417,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.9911117151152495,4.0,0.9947989737347349,3.0,0.9965123965661218,2.0,0.9986042836822818,4.0,1.0
1734,1734.0,2405.0,281272408131,1044.5388370655967,0.28796373126549757,-14.286199721514429,4.479271912601175,0.416585946072037,0.05929362253150019,6.351211177102721,7.592992530892837,5.46940837551856,1.3403287881726007,0.0,0.9794654025716111,2.0640877188425367e-05,0.005248239267542383,0.009075933050609714,0.0,0.6767499845391888,0.2841219178353138,0.003441502625194036,0.001008284530206476,0.009360446608953217,269.38701114483985,12579436.672903297,1103447934.8107095,0.06704040175226764,-13.656298261318792,-12.163601295102186,0.06704040175253118,0.16097857205884325,-0.6136464703805254,-0.03456324228517144,-13.656298261318792,-12.242758301664601,-12.929174480935835,-19.3786294369175,0.0,0.9999999999998417,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.9911117151289904,4.0,0.9947721060453273,3.0,0.9965123965661218,2.0,0.9986130283060433,4.0,1.0
1735,1735.0,2401.0,281272409698,1566.8082555983954,0.2879637312577506,-14.30588470039771,4.477746065483977,0.4058980527025518,0.05898148894933416,6.355795681991731,7.593007487134186,5.469432776296244,1.3403287881726007,0.0,0.9794654025716111,2.0640877188424662e-05,0.005248239267542383,0.009075933050609716,0.0,0.6767499845391891,0.28412191783531393,0.0034415026251940354,0.001008284530206476,0.009360446608953217,267.2626517612443,12961084.408344299,1130940455.0085928,0.05265210343808964,-13.655473061953765,-12.163460769463716,0.05265210343836223,0.15329308606452746,-0.6182260464534329,-0.05157427012231446,-13.655473061953765,-12.242201078331323,-12.928564357614778,-19.377992018954856,0.0,0.9999999999998416,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.9911540843134518,4.0,0.9947452383564669,3.0,0.9964202772893154,2.0,0.9986169438051323,4.0,1.0
1736,1736.0,2397.0,281272410873,1175.1061916987965,0.28796373125231556,-14.33487482929947,4.4766123708350145,0.397997829572602,0.058753400773052675,6.359161126517635,7.593018571227696,5.469450864450131,1.3403287881726007,0.0,0.979465402571611,2.0640877188424134e-05,0.005248239267542383,0.009075933050609716,0.0,0.6767499845391889,0.28412191783531393,0.0034415026251940354,0.001008284530206476,0.00936044660895322,265.7138485821509,13250256.4649132,1151701580.0820544,0.042051548179507896,-13.654861731744848,-12.163320289280733,0.0420515481797873,0.14755635008279264,-0.6216868255523539,-0.06413180237359173,-13.654861731744848,-12.24178853086026,-12.928112537815851,-19.37751980620071,0.0,0.9999999999998415,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.9911578717232019,4.0,0.9947452383572932,3.0,0.9964143821949283,2.0,0.9986199419024322,4.0,1.0
1737,1737.0,2397.0,281272411800,927.1073636190765,0.28796373124823454,-14.356357690291597,4.475724867689313,0.3918367691180023,0.05857704855004016,6.361772174383272,7.593027234126035,5.469465004374984,1.3403287881726007,0.0,0.9794654025716111,2.064087718842372e-05,0.005248239267542383,0.009075933050609716,0.0,0.6767499845391892,0.284121917835314,0.0034415026251940362,0.0010082845302064763,0.009360446608953223,264.5184101867412,13480030.309652958,1168156481.8205092,0.033808363798961946,-13.65438408066152,-12.162899121170884,0.033808363799246975,0.143047898821453,-0.62442627157921,-0.07391181636546908,-13.65438408066152,-12.24146635656872,-12.927759627292374,-19.377150854363972,0.0,0.9999999999998415,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.991160889237286,4.0,0.9947452383579137,3.0,0.9964097449389538,2.0,0.998622276739819,4.0,1.0
1738,1738.0,2397.0,281272412629,828.5944855058937,0.2879637312447254,-14.373143258469602,4.474937529610599,0.3863880597437137,0.05842218654323127,6.364071531437413,7.593034912092287,5.469477538964392,1.3403287881726005,0.0,0.9794654025716111,2.0640877188423344e-05,0.005248239267542383,0.009075933050609716,0.0,0.6767499845391888,0.28412191783531393,0.003441502625194035,0.0010082845302064756,0.00936044660895322,263.47013019084557,13686400.883086776,1182904632.237482,0.026536189534989957,-13.65396084804384,-12.162899121170884,0.026536189535279798,0.13903552112729456,-0.6268771999422185,-0.08255090389368695,-13.65396084804384,-12.24118101612642,-12.92744701139431,-19.376823939060024,0.0,0.9999999999998413,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.9911636053085209,4.0,0.9947099085234303,3.0,0.9964056151528509,2.0,0.9986242880379987,4.0,1.0
1739,1739.0,2397.0,281272413416,787.5966916255582,0.2879637312415022,-14.38801147360381,4.474194579905126,0.38126093225168545,0.058277396637510005,6.366226860102689,7.5930421527717735,5.469489361735942,1.3403287881726007,0.0,0.9794654025716111,2.0640877188422992e-05,0.005248239267542383,0.009075933050609716,0.0,0.6767499845391886,0.28412191783531376,0.003441502625194034,0.0010082845302064754,0.009360446608953214,262.49128537318353,13883342.84026101,1196952345.1572692,0.01970886079894763,-13.653561820288964,-12.162618569170235,0.019708860799242247,0.13523852745672718,-0.6292068933350831,-0.09067110298730259,-13.653561820288964,-12.240912110315303,-12.927152353162775,-19.376515722123536,0.0,0.9999999999998413,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.991166202428811,4.0,0.9947099085239953,3.0,0.9964017065363714,2.0,0.9986262185023255,4.0,1.0
1740,1740.0,2392.0,281272414188,771.8037392705517,0.28796373123844393,-14.402022282754652,4.473471745349567,0.3762859598145571,0.0581377641381867,6.368310494312969,7.593049193713706,5.469500860352563,1.3403287881726005,0.0,0.9794654025716111,2.064087718842264e-05,0.005248239267542383,0.009075933050609716,0.0,0.6767499845391891,0.2841219178353139,0.0034415026251940354,0.0010082845302064759,0.00936044660895322,261.54845797874106,14077023.575660747,1210742625.2771327,0.013096689620613652,-13.653173895954861,-12.162198080692749,0.01309668962091307,0.1315361723988292,-0.6314899042532278,-0.09854412736594585,-13.653173895954861,-12.24065079830924,-12.926865969979355,-19.376216083572608,0.0,0.9999999999998412,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.9911687613939735,4.0,0.9947099085245314,3.0,0.996397885645798,2.0,0.9986281277846678,4.0,1.0
1741,1741.0,2392.0,281272414956,767.8259202782156,0.2879637312354952,-14.41563605625092,4.472757914909213,0.37138541687049,0.05800103121586263,6.370355715491169,7.59305614533856,5.469512215045036,1.340328788172601,0.0,0.979465402571611,2.0640877188422294e-05,0.005248239267542383,0.009075933050609716,0.0,0.6767499845391894,0.2841219178353141,0.0034415026251940375,0.0010082845302064765,0.009360446608953224,260.62630565437365,14270329.186067155,1224481915.4392428,0.0065990162819948815,-13.652790986696626,-12.162478361103833,0.006599016282298623,0.1278694601187679,-0.6337578596769384,-0.10628948841601232,-13.652790986696626,-12.240392973588522,-12.926583363535382,-19.375920320596215,0.0,0.9999999999998412,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.9911713201625743,4.0,0.9946745786902458,3.0,0.9963941134434886,2.0,0.998630043615373,4.0,1.0
1742,1742.0,2392.0,281272416108,1151.7388804173236,0.28796373123120683,-14.429064113654624,4.471700031194658,0.3641455990119954,0.057800497110916386,6.373363998484976,7.593066451931484,5.4695290541160615,1.3403287881726007,0.0,0.979465402571611,2.0640877188421776e-05,0.005248239267542383,0.009075933050609716,0.0,0.6767499845391889,0.2841219178353139,0.003441502625194035,0.0010082845302064759,0.009360446608953217,259.2758315178408,14560555.726452773,1245065482.635892,-0.0029732488560245047,-13.652223494563874,-12.162408274041324,-0.0029732488557138973,0.1224180761718684,-0.6371421246284708,-0.11771573884192255,-13.652223494563874,-12.240011115305,-12.926164697626382,-19.375481988737203,0.0,0.9999999999998412,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.9911751710935832,4.0,0.9946745786910972,3.0,0.9963885229121819,2.0,0.9986271605716659,4.0,1.0
1743,1743.0,2391.0,281272417835,1727.6083206259852,0.28796373122506197,-14.44893491879149,4.470142043855831,0.3535306605012348,0.057509564518935546,6.3777469876311645,7.593081651748694,5.469553897423907,1.3403287881726007,0.0,0.9794654025716111,2.0640877188420996e-05,0.005248239267542383,0.009075933050609717,0.0,0.6767499845391891,0.284121917835314,0.0034415026251940345,0.0010082845302064759,0.009360446608953221,257.32074131627036,14996309.116834586,1275872073.7116723,-0.016954106878527768,-13.651387045531944,-12.16135832313448,-0.016954106878206247,0.11435639741934406,-0.6421763365291995,-0.1344387089996934,-13.651387045531944,-12.239448828462844,-12.92554798458866,-19.37483592451587,0.0,0.9999999999998411,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.9911809741992329,4.0,0.9946429895946546,3.0,0.9963802854022434,2.0,0.9986369800238559,4.0,1.0
1744,1744.0,2391.0,281272419131,1295.7062404694889,0.2879637312207531,-14.478139888258644,4.468986971943294,0.34569682900426724,0.05729718782115534,6.380960531471487,7.593092908614408,5.469572301665025,1.340328788172601,0.0,0.9794654025716111,2.0640877188420407e-05,0.005248239267542383,0.009075933050609719,0.0,0.6767499845391889,0.28412191783531393,0.0034415026251940345,0.0010082845302064754,0.00936044660895322,255.89667093521743,15325864.703796497,1299095155.374439,-0.027240686544448882,-13.650767841483415,-12.160659763418318,-0.027240686544119142,0.108362973182006,-0.6459535254202446,-0.14676741280556513,-13.650767841483415,-12.239032885703368,-12.925091654129108,-19.374357662800417,0.0,0.999999999999841,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.9911853801861473,4.0,0.9946429895955997,3.0,0.9963741329615199,2.0,0.9986400722476754,4.0,1.0
1745,1745.0,2389.0,281272420157,1025.8688230452299,0.2879637312175071,-14.49974742981084,4.468081052207225,0.3395735527951025,0.057132536851975946,6.383460128731478,7.59310173599175,5.4695867371472255,1.340328788172601,0.0,0.9794654025716111,2.0640877188419946e-05,0.005248239267542383,0.009075933050609719,0.0,0.676749984539189,0.284121917835314,0.0034415026251940354,0.0010082845302064759,0.00936044660895322,254.7944348713535,15588275.120379928,1317541305.4195447,-0.03526178147340094,-13.650282434900106,-12.160380653844506,-0.035261781473064795,0.10365218898457747,-0.6489396590875421,-0.1563959426713086,-13.650282434900106,-12.238707004315412,-12.924734053234939,-19.37398274668403,0.0,0.999999999999841,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.9911888983747519,4.0,0.9946429895963116,3.0,0.9963692834640808,2.0,0.9986425540194729,4.0,1.0
1746,1746.0,2389.0,281272421076,919.1399906746145,0.28796373121471,-14.516668970747316,4.4672766639728305,0.33415114842412624,0.056987693876946105,6.3856649801606595,7.5931095824148365,5.469599570892821,1.3403287881726007,0.0,0.9794654025716111,2.064087718841953e-05,0.005248239267542383,0.009075933050609719,0.0,0.6767499845391892,0.2841219178353141,0.0034415026251940367,0.0010082845302064763,0.009360446608953228,253.8261131724658,15824241.134491814,1334094653.6909833,-0.04234762250470541,-13.649851087977607,-12.160101723531833,-0.04234762250436352,0.09945971181997786,-0.6516050824716656,-0.16491346818146826,-13.649851087977607,-12.238417553457742,-12.92441637178581,-19.373649587078948,0.0,0.9999999999998409,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.9911920686710571,4.0,0.9946114004994776,3.0,0.9963649689476115,2.0,0.9986385990163579,4.0,1.0
1747,1747.0,2387.0,281272421951,875.2795053597655,0.2879637312121368,-14.531677006273014,4.466517163219228,0.32904421397142675,0.0568521138410648,6.387733911595065,7.593116992624269,5.469611693579655,1.3403287881726007,0.0,0.9794654025716111,2.0640877188419133e-05,0.005248239267542383,0.009075933050609719,0.0,0.6767499845391887,0.28412191783531376,0.0034415026251940336,0.0010082845302064754,0.009360446608953214,252.92083149253125,16049602.93089244,1349875074.687321,-0.04900835158590964,-13.649443838525556,-12.16052018620937,-0.04900835158556279,0.09549484764719411,-0.6541349948098514,-0.17292966416348893,-13.649443838525556,-12.23814440986715,-12.924116531231798,-19.37333504200763,0.0,0.9999999999998409,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.991169248840614,4.0,0.9946114005000954,3.0,0.9963608860598444,2.0,0.9986467322663313,4.0,1.0
1748,1748.0,2387.0,281272422810,858.9807493811268,0.28796373120969254,-14.545832251733477,4.465778145654827,0.32408671571160164,0.05672126435510147,6.389735339593605,7.593124206348276,5.469623497135003,1.3403287881726007,0.0,0.9794654025716111,2.064087718841874e-05,0.005248239267542383,0.009075933050609719,0.0,0.676749984539189,0.2841219178353139,0.0034415026251940354,0.0010082845302064756,0.009360446608953216,252.04815916457216,16271309.45003563,1365372264.202777,-0.05546220267556101,-13.64904749936598,-12.16003201893624,-0.055462202675208586,0.09163107480756601,-0.656607686064225,-0.18070620370015064,-13.64904749936598,-12.237878714722177,-12.923824812778022,-19.37302892593737,0.0,0.9999999999998408,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.9911692488467364,4.0,0.9946114005006824,3.0,0.9963569059245769,2.0,0.998648684462273,4.0,1.0
1749,1749.0,2386.0,281272423666,855.603997170713,0.2879637312073337,-14.559592150933593,4.465048246676362,0.3192016745453566,0.056593060442806944,6.391700784842429,7.593131334121845,5.469635162342714,1.3403287881726007,0.0,0.9794654025716111,2.0640877188418357e-05,0.005248239267542383,0.009075933050609719,0.0,0.6767499845391891,0.28412191783531404,0.0034415026251940362,0.0010082845302064763,0.009360446608953223,251.1941066041895,16492643.382857459,1380816975.791858,-0.06181601686696612,-13.648655993527244,-12.160171439316862,-0.061816016866608606,0.0878137261149133,-0.6590631617483286,-0.1883709614673039,-13.648655993527244,-12.237616389758376,-12.92353674056983,-19.372726545211144,0.0,0.9999999999998408,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.9911692488526446,4.0,0.9945720173167475,3.0,0.9963529422890911,2.0,0.9986506451630704,4.0,1.0
1750,1750.0,2386.0,281272424949,1283.4059957560694,0.2879637312039045,-14.573169212693974,4.463968443628603,0.311994365627819,0.05640519851115131,6.39458888156376,7.593141901791976,5.469652462148259,1.3403287881726007,0.0,0.9794654025716111,2.0640877188417774e-05,0.005248239267542383,0.00907593305060972,0.0,0.6767499845391891,0.28412191783531393,0.003441502625194036,0.0010082845302064759,0.00936044660895322,249.94437847337085,16824479.04975675,1403923444.636854,-0.07115916927919157,-13.64807578578098,-12.15933558761012,-0.07115916927882555,0.08214903715038253,-0.6627072611800835,-0.19965918420790832,-13.64807578578098,-12.237227910301495,-12.923110014150597,-19.372278425359866,0.0,0.9999999999998407,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.9911692488612341,4.0,0.9945720173176597,3.0,0.9963960771243233,2.0,0.9986536040755865,4.0,1.0
1751,1751.0,2385.0,281272426874,1925.108993634104,0.28796373119899293,-14.593233371214753,4.462381908427877,0.30144643048754616,0.056132997589493146,6.3987906758937205,7.593157481598243,5.469677977969527,1.3403287881726007,0.0,0.9794654025716111,2.06408771884169e-05,0.005248239267542383,0.009075933050609723,0.0,0.6767499845391889,0.2841219178353138,0.003441502625194034,0.0010082845302064754,0.009360446608953217,248.13728591958284,17321697.81964418,1438438709.258152,-0.08478466840635293,-13.64722092507188,-12.158570800843853,-0.08478466840597461,0.07380327400220589,-0.6680951537480108,-0.21615753973706078,-13.64722092507188,-12.236656165900515,-12.922481718427782,-19.371618190950404,0.0,0.9999999999998407,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.9912077758051623,4.0,0.9945720173189663,3.0,0.9963960771243233,2.0,0.9986580810252056,0.0,1.0
1752,1752.0,2382.0,281272428318,1443.831745225578,0.2879637311955506,-14.62266812720436,4.4612078586324575,0.293672661624013,0.05593446003981633,6.401868245570386,7.593169014546955,5.469696872378328,1.340328788172601,0.0,0.9794654025716111,2.0640877188416243e-05,0.005248239267542383,0.009075933050609724,0.0,0.6767499845391889,0.28412191783531393,0.0034415026251940345,0.0010082845302064756,0.00936044660895322,246.82199053324115,17697136.948640388,1464418243.2127445,-0.0948012676399347,-13.64658841847449,-12.158431893284089,-0.09480126763954741,0.0676192884914309,-0.6721161279519874,-0.22831193650381795,-13.64658841847449,-12.236233492444414,-12.922017089578095,-19.371129693523844,0.0,0.9999999999998406,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.991211648932744,4.0,0.9945326341356859,3.0,0.9963960771243233,2.0,0.9986612150094469,0.0,1.0
1753,1753.0,2381.0,281272429465,1146.8496351219333,0.28796373119294993,-14.644415736892395,4.460285374806629,0.28758313518484135,0.0557801469979353,6.40426783670232,7.593178081768779,5.469711731127803,1.3403287881726007,0.0,0.9794654025716111,2.064087718841572e-05,0.005248239267542383,0.009075933050609724,0.0,0.6767499845391892,0.2841219178353141,0.0034415026251940362,0.0010082845302064765,0.009360446608953226,245.8012895924008,17996677.47894981,1485096439.8214135,-0.10263017727201147,-13.646091326057247,-12.158570800843853,-0.10263017727161727,0.06275402508917134,-0.6752924810099958,-0.23782762808323732,-13.646091326057247,-12.235901535709043,-12.921652089181405,-19.370745786447735,0.0,0.9999999999998405,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.9912147486208222,4.0,0.9945326341364452,3.0,0.9963960771243233,2.0,0.998663693713623,0.0,1.0
1754,1754.0,2381.0,281272430495,1029.831788173064,0.28796373119070456,-14.661483882469788,4.4594653507697775,0.2821833407998103,0.05564418749460482,6.406387534936559,7.593186150097224,5.469724956080108,1.340328788172601,0.0,0.9794654025716111,2.0640877188415254e-05,0.005248239267542383,0.009075933050609724,0.0,0.6767499845391886,0.28412191783531376,0.0034415026251940345,0.0010082845302064754,0.009360446608953216,244.9031569043446,18266358.50862857,1503676634.6217048,-0.10955887614707881,-13.645649147150642,-12.158084818637706,-0.10955887614667777,0.0584241827238527,-0.6781267313131446,-0.2462613102369226,-13.645649147150642,-12.235606428039398,-12.921327531635505,-19.370404292426116,0.0,0.9999999999998403,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.9912175463854286,4.0,0.9945149810351949,3.0,0.9963960771243233,2.0,0.9986659405468263,0.0,1.0
